"","B","SE","p","Comp","Variable","Approach"
"144",0.0431419462003953,0.0155149610701514,0.0054496022309718,4,"ak_FMIN","DKI"
"145",-0.0669437501863717,0.0160490426125315,3.09299218336308e-05,5,"ak_FMIN","DKI"
"146",0.589465880165284,0.0128232382382175,0,1,"ak_FMAJ","DKI"
"147",-0.409601767748423,0.0143325431477934,6.55817374675442e-164,2,"ak_FMAJ","DKI"
"148",-0.175758736814651,0.0161831421813146,4.15527313776686e-27,3,"ak_FMAJ","DKI"
"149",-0.019243961093531,0.0159422009912184,0.227460430808507,4,"ak_FMAJ","DKI"
"150",0.22117334560059,0.0161464890480838,8.65783465926196e-42,5,"ak_FMAJ","DKI"
"151",0.785425977565676,0.00990461123165667,0,1,"ak_IFOFL","DKI"
"152",-0.428222613486342,0.0141870620964291,7.72475399937113e-181,2,"ak_IFOFL","DKI"
"153",0.0845031718915386,0.016350987684509,2.47824961357254e-07,3,"ak_IFOFL","DKI"
"154",0.0549560223877531,0.0159112291241121,0.000558133928039325,4,"ak_IFOFL","DKI"
"155",0.0508693985795165,0.0164832349215613,0.00204139567645438,5,"ak_IFOFL","DKI"
"156",0.764089863634317,0.010088669467747,0,1,"ak_IFOFR","DKI"
"157",-0.457834141651836,0.0138014372911367,7.23276410607154e-214,2,"ak_IFOFR","DKI"
"158",0.0626888641870039,0.0162286701759142,0.000113811317694224,3,"ak_IFOFR","DKI"
"159",0.0327537239914844,0.0157842351833021,0.0380405990600921,4,"ak_IFOFR","DKI"
"160",0.0485214009921458,0.0163378495040163,0.00299653960399612,5,"ak_IFOFR","DKI"
"161",0.748611617042863,0.0105336277967231,0,1,"ak_ILFL","DKI"
"162",-0.43528297584234,0.0141000725807134,2.9196975619523e-188,2,"ak_ILFL","DKI"
"163",0.0982114857669341,0.0162998181137384,1.83688604271261e-09,3,"ak_ILFL","DKI"
"164",-0.0309171619874425,0.015895769518366,0.0518443887293817,4,"ak_ILFL","DKI"
"165",0.0826549680398108,0.0164191201264794,5.00885227051344e-07,5,"ak_ILFL","DKI"
"166",0.783699841259475,0.0101558061304585,0,1,"ak_ILFR","DKI"
"167",-0.386126730345769,0.0146285025565285,6.76584028180942e-142,2,"ak_ILFR","DKI"
"168",0.150370419823212,0.0163795419698207,6.66524681807703e-20,3,"ak_ILFR","DKI"
"169",-0.0639318664244424,0.0160425530237136,6.86169473670978e-05,4,"ak_ILFR","DKI"
"170",0.100046993670412,0.016572871017878,1.71196935745413e-09,5,"ak_ILFR","DKI"
"171",0.778260706749102,0.0105534267865834,0,1,"ak_SLFL","DKI"
"172",-0.442407774328132,0.0144446491641796,1.27300134017345e-185,2,"ak_SLFL","DKI"
"173",0.0204678555360202,0.0167442508231487,0.221634123267519,3,"ak_SLFL","DKI"
