"","B","SE","p","Comp","Variable","Approach"
"2219",-0.192278020469595,0.00553516527211225,3.48405594108e-259,4,"smt_mc_diff_SLFR","SMTmc"
"2220",0.107802063151983,0.00566178449388235,2.39432635017403e-80,5,"smt_mc_diff_SLFR","SMTmc"
"2221",-0.801268541644515,0.00339440374631824,0,1,"smt_mc_intra_UFL","SMTmc"
"2222",0.377449024220391,0.00568883533632546,0,2,"smt_mc_intra_UFL","SMTmc"
"2223",0.0160249071961639,0.00619670204802134,0.00971335469349317,3,"smt_mc_intra_UFL","SMTmc"
"2224",0.285557952867925,0.00575652628663929,0,4,"smt_mc_intra_UFL","SMTmc"
"2225",0.089411017924355,0.00602122972240391,1.06209599199772e-49,5,"smt_mc_intra_UFL","SMTmc"
"2226",0.37771949563182,0.00523761304460776,0,1,"smt_mc_extramd_UFL","SMTmc"
"2227",0.670662622945905,0.00457031765297109,0,2,"smt_mc_extramd_UFL","SMTmc"
"2228",-0.018703028413881,0.00610525672103483,0.00219011840038095,3,"smt_mc_extramd_UFL","SMTmc"
"2229",0.404454395814645,0.00541440641467055,0,4,"smt_mc_extramd_UFL","SMTmc"
"2230",0.184907218890056,0.0058568586956924,3.45478108439847e-215,5,"smt_mc_extramd_UFL","SMTmc"
"2231",0.865127132913397,0.00327414653006274,0,1,"smt_mc_extratrans_UFL","SMTmc"
"2232",0.259553843045668,0.00616681590096204,0,2,"smt_mc_extratrans_UFL","SMTmc"
"2233",-0.00262859744455578,0.00645282395290106,0.683749384724892,3,"smt_mc_extratrans_UFL","SMTmc"
"2234",0.141136226770787,0.00618390794751868,2.62882152033515e-114,4,"smt_mc_extratrans_UFL","SMTmc"
"2235",0.0862560860470472,0.00627271463227415,6.8082744162125e-43,5,"smt_mc_extratrans_UFL","SMTmc"
"2236",-0.28356672691266,0.00515101835299786,0,1,"smt_mc_diff_UFL","SMTmc"
"2237",0.710147083200144,0.0039601623346849,0,2,"smt_mc_diff_UFL","SMTmc"
"2238",-0.0248098837259802,0.00581310967443879,1.97918124686914e-05,3,"smt_mc_diff_UFL","SMTmc"
"2239",0.442331649840375,0.00499858729601449,0,4,"smt_mc_diff_UFL","SMTmc"
"2240",0.180978283244126,0.0055721327954657,2.08656379132931e-227,5,"smt_mc_diff_UFL","SMTmc"
"2241",-0.759942612929328,0.00355748242677826,0,1,"smt_mc_intra_UFR","SMTmc"
"2242",0.383197344289759,0.00557162949278363,0,2,"smt_mc_intra_UFR","SMTmc"
"2243",-0.115916647988939,0.00606158814314766,5.00140287571117e-81,3,"smt_mc_intra_UFR","SMTmc"
"2244",0.203315396670557,0.00577627094896723,6.54430196521667e-266,4,"smt_mc_intra_UFR","SMTmc"
"2245",0.0148678649338555,0.00594698321834305,0.0124223022446337,5,"smt_mc_intra_UFR","SMTmc"
"2246",0.269764890500898,0.00535547037626772,0,1,"smt_mc_extramd_UFR","SMTmc"
"2247",0.692343926072066,0.00431760435519386,0,2,"smt_mc_extramd_UFR","SMTmc"
"2248",-0.12875276085361,0.0059529221141685,6.08823715163954e-103,3,"smt_mc_extramd_UFR","SMTmc"
